ticket_id,customer_id,segment,created_date,created_month,created_quarter,channel,category,priority,status,assigned_agent,resolution_hours,csat_score,region,industry
T00932,C0143,Enterprise,2023-07-10,2023-07,Q3 2023,Email,Data & Reporting,Medium,Open,David Kim,,,LATAM,Technology
T00933,C0217,SMB,2023-06-21,2023-06,Q2 2023,Phone,Positive Feedback,High,Open,Marcus Johnson,,,APAC,Financial Services
T00934,C0237,Mid-Market,2024-07-20,2024-07,Q3 2024,Email,Billing & Payments,Medium,Closed,Sarah Chen,42.0,3.9,EMEA,Technology
T00935,C0202,SMB,2023-05-19,2023-05,Q2 2023,Email,Integration & API,Low,Resolved,Priya Patel,142.0,2.2,EMEA,Retail
T00936,C0057,SMB,2024-12-31,2024-12,Q4 2024,Email,Performance & Stability,Low,Resolved,Emma Thompson,159.0,3.9,APAC,Technology
T00937,C0282,SMB,2024-07-08,2024-07,Q3 2024,Chat,Security & Compliance,Medium,Resolved,David Kim,60.0,3.0,EMEA,Retail
T00938,C0065,Startup,2023-02-07,2023-02,Q1 2023,Email,Performance & Stability,Medium,Resolved,Carlos Rivera,56.0,2.6,EMEA,Education
T00939,C0250,Enterprise,2023-07-23,2023-07,Q3 2023,Email,Integration & API,Medium,Closed,Sarah Chen,46.0,2.2,EMEA,Manufacturing
T00940,C0117,SMB,2024-03-25,2024-03,Q1 2024,Chat,Data & Reporting,Low,In Progress,Priya Patel,,,APAC,Healthcare
T00941,C0052,Enterprise,2023-10-30,2023-10,Q4 2023,Self-Service Portal,Data & Reporting,Low,Closed,David Kim,114.0,4.0,LATAM,Technology
T00942,C0021,Startup,2024-05-05,2024-05,Q2 2024,Chat,Data & Reporting,Medium,Open,Sarah Chen,,,North America,Education
T00943,C0261,Mid-Market,2023-08-12,2023-08,Q3 2023,Email,Data & Reporting,Medium,Resolved,Marcus Johnson,49.0,2.6,EMEA,Financial Services
T00944,C0225,Mid-Market,2024-05-14,2024-05,Q2 2024,Chat,Integration & API,Medium,Closed,David Kim,56.0,3.5,APAC,Logistics
T00945,C0137,Enterprise,2023-05-28,2023-05,Q2 2023,Chat,User Management,High,Resolved,James O'Brien,5.0,5.0,North America,Healthcare
T00946,C0215,Startup,2024-08-05,2024-08,Q3 2024,Chat,Positive Feedback,Low,Resolved,Aisha Williams,65.0,4.1,EMEA,Logistics
T00947,C0248,Enterprise,2023-03-09,2023-03,Q1 2023,Phone,User Management,High,In Progress,Aisha Williams,,,North America,Media
T00948,C0296,Enterprise,2024-07-25,2024-07,Q3 2024,Chat,User Management,Low,Resolved,Sarah Chen,86.0,2.2,North America,Financial Services
T00949,C0223,SMB,2024-05-09,2024-05,Q2 2024,Self-Service Portal,User Management,Medium,Closed,Priya Patel,46.0,1.8,LATAM,Technology
T00950,C0285,Startup,2023-08-17,2023-08,Q3 2023,Email,User Management,Medium,Open,Carlos Rivera,,,LATAM,Education
T00951,C0154,Enterprise,2023-03-25,2023-03,Q1 2023,Phone,Performance & Stability,Low,Closed,David Kim,134.0,2.0,EMEA,Technology
T00952,C0016,SMB,2023-12-08,2023-12,Q4 2023,Self-Service Portal,Data & Reporting,Medium,Closed,James O'Brien,35.0,2.8,APAC,Financial Services
T00953,C0147,Mid-Market,2023-09-07,2023-09,Q3 2023,Email,Billing & Payments,High,Resolved,Sarah Chen,7.0,4.9,North America,Financial Services
T00954,C0077,Mid-Market,2024-07-07,2024-07,Q3 2024,Phone,Security & Compliance,Low,Resolved,Priya Patel,144.0,2.0,LATAM,Education
T00955,C0150,Startup,2024-01-11,2024-01,Q1 2024,Phone,User Management,Medium,Open,Sarah Chen,,,LATAM,Media
T00956,C0299,SMB,2023-03-26,2023-03,Q1 2023,Phone,Access & Authentication,Low,Closed,Marcus Johnson,98.0,3.3,North America,Media
T00957,C0146,Mid-Market,2023-05-22,2023-05,Q2 2023,Chat,Performance & Stability,Medium,Resolved,Carlos Rivera,36.0,1.6,APAC,Healthcare
T00958,C0084,Startup,2024-12-12,2024-12,Q4 2024,Email,Integration & API,Low,Resolved,James O'Brien,103.0,3.5,North America,Manufacturing
T00959,C0124,Startup,2024-04-17,2024-04,Q2 2024,Chat,Billing & Payments,High,In Progress,Marcus Johnson,,,LATAM,Healthcare
T00960,C0145,Mid-Market,2023-12-07,2023-12,Q4 2023,Chat,Performance & Stability,Low,In Progress,Carlos Rivera,,,LATAM,Media
T00961,C0081,Mid-Market,2024-02-05,2024-02,Q1 2024,Self-Service Portal,Access & Authentication,Critical,Resolved,Carlos Rivera,3.0,4.9,APAC,Financial Services
T00962,C0231,Mid-Market,2023-05-17,2023-05,Q2 2023,Email,Product Education,Medium,Closed,David Kim,29.0,2.7,EMEA,Logistics
T00963,C0172,Startup,2023-06-01,2023-06,Q2 2023,Chat,Billing & Payments,Medium,Resolved,Carlos Rivera,61.0,3.8,North America,Education
T00964,C0176,Enterprise,2024-09-21,2024-09,Q3 2024,Phone,Access & Authentication,Medium,Resolved,Emma Thompson,50.0,2.3,EMEA,Manufacturing
T00965,C0271,SMB,2024-08-27,2024-08,Q3 2024,Self-Service Portal,Performance & Stability,Medium,Closed,David Kim,45.0,4.5,North America,Retail
T00966,C0023,Mid-Market,2023-10-19,2023-10,Q4 2023,Phone,Data & Reporting,Medium,Resolved,James O'Brien,37.0,4.0,LATAM,Media
T00967,C0231,Mid-Market,2023-09-29,2023-09,Q3 2023,Email,Performance & Stability,Critical,Closed,Sarah Chen,5.0,4.1,EMEA,Logistics
T00968,C0114,Mid-Market,2024-04-05,2024-04,Q2 2024,Email,Access & Authentication,Critical,Closed,Sarah Chen,7.0,4.8,APAC,Education
T00969,C0255,Mid-Market,2024-08-17,2024-08,Q3 2024,Email,Performance & Stability,Medium,In Progress,James O'Brien,,,EMEA,Manufacturing
T00970,C0008,Mid-Market,2024-12-02,2024-12,Q4 2024,Chat,Data & Reporting,High,Open,Emma Thompson,,,North America,Manufacturing
T00971,C0083,Startup,2024-03-12,2024-03,Q1 2024,Self-Service Portal,Billing & Payments,High,Resolved,Sarah Chen,6.0,5.0,LATAM,Media
T00972,C0123,Enterprise,2023-03-09,2023-03,Q1 2023,Email,Access & Authentication,Medium,Closed,Aisha Williams,23.0,4.5,EMEA,Technology
T00973,C0043,Enterprise,2023-12-31,2023-12,Q4 2023,Chat,Billing & Payments,Low,Resolved,Carlos Rivera,40.0,2.0,LATAM,Technology
T00974,C0083,Startup,2024-06-18,2024-06,Q2 2024,Phone,Billing & Payments,Low,Resolved,Emma Thompson,50.0,3.9,LATAM,Media
T00975,C0109,SMB,2023-06-21,2023-06,Q2 2023,Phone,Performance & Stability,Low,Open,Carlos Rivera,,,North America,Financial Services
T00976,C0189,Mid-Market,2023-07-23,2023-07,Q3 2023,Chat,Integration & API,Critical,Closed,Sarah Chen,6.0,4.7,North America,Retail
T00977,C0162,SMB,2024-04-19,2024-04,Q2 2024,Chat,Security & Compliance,Medium,In Progress,Carlos Rivera,,,APAC,Retail
T00978,C0062,SMB,2024-10-01,2024-10,Q4 2024,Email,Positive Feedback,Medium,Closed,Priya Patel,21.0,5.0,EMEA,Logistics
T00979,C0133,Enterprise,2024-01-24,2024-01,Q1 2024,Email,Data & Reporting,Medium,Resolved,Sarah Chen,47.0,2.7,APAC,Healthcare
T00980,C0146,Mid-Market,2023-12-02,2023-12,Q4 2023,Chat,Access & Authentication,High,Resolved,Carlos Rivera,15.0,5.0,APAC,Healthcare
T00981,C0163,Enterprise,2023-05-07,2023-05,Q2 2023,Email,Billing & Payments,Low,Resolved,Marcus Johnson,165.0,3.5,APAC,Healthcare
T00982,C0207,SMB,2023-02-11,2023-02,Q1 2023,Email,Security & Compliance,High,Closed,David Kim,6.0,2.8,LATAM,Manufacturing
T00983,C0022,SMB,2024-04-25,2024-04,Q2 2024,Chat,Performance & Stability,Medium,Resolved,Marcus Johnson,50.0,2.1,EMEA,Logistics
T00984,C0009,SMB,2024-04-26,2024-04,Q2 2024,Self-Service Portal,Feature Request,High,Closed,James O'Brien,17.0,5.0,EMEA,Manufacturing
T00985,C0253,SMB,2024-07-14,2024-07,Q3 2024,Chat,Integration & API,Medium,Closed,Emma Thompson,25.0,4.4,EMEA,Media
T00986,C0297,Startup,2023-10-22,2023-10,Q4 2023,Phone,Performance & Stability,Low,Resolved,Aisha Williams,127.0,3.3,EMEA,Technology
T00987,C0066,Startup,2024-08-13,2024-08,Q3 2024,Phone,Performance & Stability,High,In Progress,Marcus Johnson,,,EMEA,Retail
T00988,C0203,Enterprise,2023-05-17,2023-05,Q2 2023,Phone,User Management,Medium,Closed,Priya Patel,21.0,3.1,EMEA,Manufacturing
T00989,C0076,SMB,2024-10-25,2024-10,Q4 2024,Chat,Data & Reporting,Low,Resolved,Carlos Rivera,61.0,2.1,LATAM,Logistics
T00990,C0097,SMB,2024-11-12,2024-11,Q4 2024,Chat,Integration & API,Low,Resolved,Sarah Chen,39.0,3.8,LATAM,Manufacturing
T00991,C0235,Startup,2024-06-20,2024-06,Q2 2024,Email,Data & Reporting,Low,Resolved,David Kim,159.0,1.7,North America,Manufacturing
T00992,C0179,Startup,2023-11-07,2023-11,Q4 2023,Email,Integration & API,Medium,Resolved,Priya Patel,28.0,2.2,LATAM,Financial Services
T00993,C0009,SMB,2023-08-29,2023-08,Q3 2023,Chat,Data & Reporting,Low,Resolved,Marcus Johnson,118.0,3.1,EMEA,Manufacturing
T00994,C0140,Mid-Market,2024-11-05,2024-11,Q4 2024,Email,Data & Reporting,Medium,Closed,Priya Patel,44.0,3.9,APAC,Healthcare
T00995,C0255,Mid-Market,2024-06-25,2024-06,Q2 2024,Phone,User Management,Medium,Resolved,Aisha Williams,69.0,2.1,EMEA,Manufacturing
T00996,C0218,SMB,2023-09-15,2023-09,Q3 2023,Chat,Data & Reporting,High,Closed,James O'Brien,7.0,4.4,EMEA,Manufacturing
T00997,C0167,SMB,2023-02-16,2023-02,Q1 2023,Email,Integration & API,High,In Progress,Priya Patel,,,LATAM,Financial Services
T00998,C0119,SMB,2024-02-25,2024-02,Q1 2024,Phone,Integration & API,Medium,In Progress,James O'Brien,,,EMEA,Healthcare
T00999,C0190,Enterprise,2023-04-10,2023-04,Q2 2023,Email,Access & Authentication,Medium,Resolved,Marcus Johnson,19.0,5.0,APAC,Education
T01000,C0048,SMB,2023-09-14,2023-09,Q3 2023,Email,Feature Request,Low,Resolved,David Kim,25.0,4.3,LATAM,Education
T01001,C0111,SMB,2024-02-26,2024-02,Q1 2024,Self-Service Portal,Access & Authentication,Medium,Resolved,Priya Patel,53.0,3.2,EMEA,Retail
T01002,C0014,SMB,2023-04-10,2023-04,Q2 2023,Email,Access & Authentication,Medium,In Progress,James O'Brien,,,North America,Education
T01003,C0068,Startup,2023-10-30,2023-10,Q4 2023,Email,Performance & Stability,High,In Progress,Priya Patel,,,North America,Healthcare
T01004,C0033,Enterprise,2023-06-12,2023-06,Q2 2023,Chat,Access & Authentication,Medium,Resolved,Priya Patel,18.0,3.1,APAC,Technology
T01005,C0213,Mid-Market,2023-04-22,2023-04,Q2 2023,Phone,Feature Request,High,Closed,James O'Brien,18.0,4.5,APAC,Logistics
T01006,C0230,Enterprise,2024-03-11,2024-03,Q1 2024,Email,Positive Feedback,Medium,Resolved,David Kim,59.0,2.6,North America,Manufacturing
T01007,C0047,Mid-Market,2024-08-18,2024-08,Q3 2024,Email,Feature Request,Low,Closed,Priya Patel,125.0,4.2,APAC,Healthcare
T01008,C0028,Enterprise,2024-06-14,2024-06,Q2 2024,Email,Security & Compliance,Low,Open,Marcus Johnson,,,EMEA,Manufacturing
T01009,C0133,Enterprise,2023-09-25,2023-09,Q3 2023,Chat,Access & Authentication,High,Closed,David Kim,8.0,4.1,APAC,Healthcare
T01010,C0037,SMB,2024-03-08,2024-03,Q1 2024,Email,Performance & Stability,Low,In Progress,Sarah Chen,,,EMEA,Manufacturing
T01011,C0014,SMB,2024-11-11,2024-11,Q4 2024,Email,Security & Compliance,Low,In Progress,Marcus Johnson,,,North America,Education
T01012,C0225,Mid-Market,2024-07-05,2024-07,Q3 2024,Self-Service Portal,Access & Authentication,Medium,Open,Marcus Johnson,,,APAC,Logistics
T01013,C0259,SMB,2024-10-23,2024-10,Q4 2024,Chat,Data & Reporting,High,In Progress,Marcus Johnson,,,LATAM,Manufacturing
T01014,C0078,Mid-Market,2023-06-29,2023-06,Q2 2023,Chat,Performance & Stability,Critical,Open,Sarah Chen,,,APAC,Logistics
T01015,C0002,SMB,2024-11-08,2024-11,Q4 2024,Email,Data & Reporting,Medium,Resolved,Marcus Johnson,27.0,2.6,North America,Financial Services
T01016,C0121,SMB,2024-02-27,2024-02,Q1 2024,Email,Data & Reporting,High,Resolved,Sarah Chen,13.0,4.7,North America,Education
T01017,C0241,Startup,2023-02-24,2023-02,Q1 2023,Chat,Data & Reporting,Medium,Resolved,Aisha Williams,31.0,1.7,EMEA,Logistics
T01018,C0025,Mid-Market,2023-05-06,2023-05,Q2 2023,Chat,Positive Feedback,High,Resolved,David Kim,12.0,4.1,North America,Technology
T01019,C0256,SMB,2023-09-12,2023-09,Q3 2023,Chat,Data & Reporting,Low,Open,Priya Patel,,,North America,Technology
T01020,C0205,Enterprise,2024-09-25,2024-09,Q3 2024,Chat,Feature Request,Medium,Resolved,Emma Thompson,46.0,1.6,LATAM,Media
T01021,C0067,SMB,2024-01-13,2024-01,Q1 2024,Email,Security & Compliance,Medium,Closed,Aisha Williams,67.0,4.0,EMEA,Education
T01022,C0200,Mid-Market,2023-06-10,2023-06,Q2 2023,Self-Service Portal,Data & Reporting,Medium,In Progress,Priya Patel,,,APAC,Retail
T01023,C0151,Startup,2023-07-16,2023-07,Q3 2023,Email,Performance & Stability,Medium,Closed,Marcus Johnson,72.0,3.8,APAC,Logistics
T01024,C0189,Mid-Market,2023-09-05,2023-09,Q3 2023,Self-Service Portal,Integration & API,High,Resolved,Sarah Chen,18.0,2.6,North America,Retail
T01025,C0150,Startup,2023-09-02,2023-09,Q3 2023,Phone,Billing & Payments,Low,In Progress,Emma Thompson,,,LATAM,Media
T01026,C0114,Mid-Market,2023-05-25,2023-05,Q2 2023,Chat,Access & Authentication,Medium,Closed,Marcus Johnson,14.0,3.2,APAC,Education
T01027,C0102,Startup,2024-05-19,2024-05,Q2 2024,Email,Data & Reporting,Medium,Closed,Carlos Rivera,18.0,4.0,EMEA,Logistics
T01028,C0200,Mid-Market,2023-04-08,2023-04,Q2 2023,Phone,Security & Compliance,Low,Resolved,Sarah Chen,77.0,4.0,APAC,Retail
T01029,C0055,Startup,2023-12-09,2023-12,Q4 2023,Chat,Performance & Stability,Low,Open,Aisha Williams,,,LATAM,Logistics
T01030,C0146,Mid-Market,2024-09-02,2024-09,Q3 2024,Self-Service Portal,User Management,Low,Resolved,Marcus Johnson,58.0,4.2,APAC,Healthcare
T01031,C0160,Startup,2024-09-10,2024-09,Q3 2024,Phone,Access & Authentication,Medium,Resolved,Carlos Rivera,37.0,3.1,APAC,Retail
T01032,C0014,SMB,2024-08-23,2024-08,Q3 2024,Phone,Product Education,High,In Progress,Marcus Johnson,,,North America,Education
T01033,C0123,Enterprise,2024-04-07,2024-04,Q2 2024,Email,Data & Reporting,High,Open,Carlos Rivera,,,EMEA,Technology
T01034,C0011,Mid-Market,2023-12-12,2023-12,Q4 2023,Self-Service Portal,User Management,Medium,Closed,Sarah Chen,24.0,3.8,LATAM,Manufacturing
T01035,C0022,SMB,2023-07-17,2023-07,Q3 2023,Chat,Security & Compliance,Medium,Resolved,James O'Brien,27.0,1.7,EMEA,Logistics
T01036,C0052,Enterprise,2023-06-29,2023-06,Q2 2023,Phone,Security & Compliance,Medium,Resolved,David Kim,21.0,4.4,LATAM,Technology
T01037,C0218,SMB,2024-07-28,2024-07,Q3 2024,Chat,Billing & Payments,High,Resolved,Sarah Chen,7.0,5.0,EMEA,Manufacturing
T01038,C0271,SMB,2024-04-03,2024-04,Q2 2024,Phone,Data & Reporting,Medium,Resolved,Carlos Rivera,13.0,3.2,North America,Retail
T01039,C0064,SMB,2023-02-24,2023-02,Q1 2023,Email,Data & Reporting,Medium,Closed,Priya Patel,16.0,3.4,LATAM,Education
T01040,C0009,SMB,2024-04-08,2024-04,Q2 2024,Chat,Positive Feedback,Medium,Resolved,David Kim,56.0,4.0,EMEA,Manufacturing
T01041,C0046,Mid-Market,2024-06-18,2024-06,Q2 2024,Chat,Integration & API,Medium,Closed,Sarah Chen,50.0,1.8,North America,Media
T01042,C0257,Enterprise,2023-11-14,2023-11,Q4 2023,Self-Service Portal,Positive Feedback,Low,Closed,Emma Thompson,99.0,3.8,LATAM,Technology
T01043,C0207,SMB,2024-07-31,2024-07,Q3 2024,Self-Service Portal,Data & Reporting,Medium,Resolved,Sarah Chen,23.0,4.8,LATAM,Manufacturing
T01044,C0227,Enterprise,2023-06-28,2023-06,Q2 2023,Phone,Data & Reporting,Low,Resolved,Priya Patel,86.0,4.2,APAC,Media
T01045,C0288,Startup,2023-01-18,2023-01,Q1 2023,Chat,Access & Authentication,Medium,Resolved,Priya Patel,63.0,1.6,EMEA,Technology
T01046,C0208,Mid-Market,2024-08-27,2024-08,Q3 2024,Email,Feature Request,Medium,Closed,Marcus Johnson,56.0,2.7,APAC,Retail
T01047,C0111,SMB,2023-01-16,2023-01,Q1 2023,Phone,Positive Feedback,High,Closed,Marcus Johnson,20.0,5.0,EMEA,Retail
T01048,C0129,SMB,2023-07-16,2023-07,Q3 2023,Phone,Performance & Stability,High,Resolved,Priya Patel,24.0,4.0,North America,Healthcare
T01049,C0245,SMB,2023-08-18,2023-08,Q3 2023,Chat,Performance & Stability,Medium,Closed,Emma Thompson,15.0,5.0,APAC,Retail
T01050,C0258,Startup,2023-07-26,2023-07,Q3 2023,Email,Performance & Stability,Low,Closed,Aisha Williams,120.0,3.1,LATAM,Healthcare
T01051,C0042,Startup,2023-10-28,2023-10,Q4 2023,Email,Access & Authentication,Low,Resolved,Priya Patel,137.0,3.4,EMEA,Technology
T01052,C0026,Startup,2024-01-13,2024-01,Q1 2024,Chat,Data & Reporting,Critical,Resolved,David Kim,5.0,4.6,EMEA,Technology
T01053,C0072,SMB,2024-02-17,2024-02,Q1 2024,Email,Access & Authentication,High,Closed,Priya Patel,24.0,4.3,APAC,Manufacturing
T01054,C0290,SMB,2024-12-17,2024-12,Q4 2024,Chat,Feature Request,Medium,Resolved,James O'Brien,32.0,2.1,North America,Media
T01055,C0046,Mid-Market,2023-05-16,2023-05,Q2 2023,Email,Feature Request,High,Closed,Priya Patel,18.0,2.5,North America,Media
T01056,C0053,SMB,2023-03-22,2023-03,Q1 2023,Phone,Access & Authentication,High,In Progress,Carlos Rivera,,,EMEA,Technology
T01057,C0193,Mid-Market,2023-05-05,2023-05,Q2 2023,Chat,Integration & API,Low,Resolved,Emma Thompson,36.0,1.9,LATAM,Manufacturing
T01058,C0151,Startup,2024-06-06,2024-06,Q2 2024,Self-Service Portal,Access & Authentication,Medium,In Progress,David Kim,,,APAC,Logistics
T01059,C0274,SMB,2023-04-21,2023-04,Q2 2023,Phone,Integration & API,Low,In Progress,Marcus Johnson,,,APAC,Media
T01060,C0252,SMB,2024-08-26,2024-08,Q3 2024,Email,Billing & Payments,Medium,Closed,David Kim,51.0,3.9,LATAM,Media
T01061,C0120,Enterprise,2024-03-12,2024-03,Q1 2024,Email,Positive Feedback,High,Resolved,David Kim,17.0,3.2,North America,Media
T01062,C0012,Enterprise,2024-05-19,2024-05,Q2 2024,Chat,Performance & Stability,Medium,Closed,David Kim,69.0,2.7,North America,Financial Services
T01063,C0121,SMB,2024-02-19,2024-02,Q1 2024,Email,Positive Feedback,Low,Closed,Priya Patel,45.0,3.5,North America,Education
T01064,C0093,Startup,2023-08-18,2023-08,Q3 2023,Self-Service Portal,Data & Reporting,High,Resolved,Marcus Johnson,4.0,5.0,LATAM,Media
T01065,C0136,SMB,2024-02-19,2024-02,Q1 2024,Phone,Feature Request,Medium,In Progress,Sarah Chen,,,LATAM,Education
T01066,C0286,Mid-Market,2024-08-27,2024-08,Q3 2024,Chat,Feature Request,High,Resolved,Sarah Chen,9.0,5.0,LATAM,Technology
T01067,C0118,SMB,2024-11-09,2024-11,Q4 2024,Phone,Product Education,Medium,Resolved,Carlos Rivera,24.0,4.1,EMEA,Manufacturing
T01068,C0263,Mid-Market,2024-07-20,2024-07,Q3 2024,Chat,Performance & Stability,Medium,Resolved,Priya Patel,64.0,2.6,LATAM,Logistics
T01069,C0121,SMB,2024-07-11,2024-07,Q3 2024,Phone,Data & Reporting,High,Resolved,Marcus Johnson,23.0,3.6,North America,Education
T01070,C0033,Enterprise,2024-10-04,2024-10,Q4 2024,Chat,Integration & API,Medium,In Progress,Priya Patel,,,APAC,Technology
T01071,C0164,SMB,2024-06-12,2024-06,Q2 2024,Phone,Integration & API,Low,Resolved,Aisha Williams,84.0,2.6,APAC,Media
T01072,C0016,SMB,2024-11-10,2024-11,Q4 2024,Chat,Product Education,Medium,Resolved,Priya Patel,23.0,3.3,APAC,Financial Services
T01073,C0176,Enterprise,2024-01-19,2024-01,Q1 2024,Chat,Billing & Payments,Medium,Resolved,Priya Patel,45.0,3.4,EMEA,Manufacturing
T01074,C0273,Enterprise,2024-08-12,2024-08,Q3 2024,Self-Service Portal,Data & Reporting,Low,In Progress,Aisha Williams,,,North America,Education
T01075,C0041,SMB,2024-12-01,2024-12,Q4 2024,Email,Data & Reporting,Medium,Closed,Priya Patel,51.0,2.0,EMEA,Media
T01076,C0207,SMB,2024-08-26,2024-08,Q3 2024,Chat,Feature Request,Medium,Resolved,Emma Thompson,72.0,3.2,LATAM,Manufacturing
T01077,C0190,Enterprise,2024-01-10,2024-01,Q1 2024,Chat,Integration & API,Medium,Closed,Aisha Williams,49.0,3.8,APAC,Education
T01078,C0134,Mid-Market,2023-08-18,2023-08,Q3 2023,Self-Service Portal,Data & Reporting,Medium,Closed,James O'Brien,69.0,2.0,LATAM,Manufacturing
T01079,C0268,Enterprise,2024-12-22,2024-12,Q4 2024,Email,Billing & Payments,Low,Resolved,Marcus Johnson,107.0,2.4,EMEA,Healthcare
T01080,C0168,SMB,2023-12-02,2023-12,Q4 2023,Chat,Billing & Payments,High,In Progress,Emma Thompson,,,EMEA,Logistics
T01081,C0230,Enterprise,2023-11-21,2023-11,Q4 2023,Phone,User Management,Medium,Resolved,Priya Patel,19.0,4.8,North America,Manufacturing
T01082,C0234,Startup,2024-01-28,2024-01,Q1 2024,Chat,User Management,High,Resolved,Carlos Rivera,23.0,2.5,APAC,Logistics
T01083,C0067,SMB,2023-08-29,2023-08,Q3 2023,Chat,Performance & Stability,Low,Closed,Carlos Rivera,130.0,1.7,EMEA,Education
T01084,C0299,SMB,2024-06-02,2024-06,Q2 2024,Email,Feature Request,Medium,Closed,Aisha Williams,51.0,2.5,North America,Media
T01085,C0278,Mid-Market,2024-10-09,2024-10,Q4 2024,Phone,Performance & Stability,Low,Resolved,Marcus Johnson,56.0,2.4,LATAM,Retail
T01086,C0043,Enterprise,2024-12-10,2024-12,Q4 2024,Email,Access & Authentication,Low,Open,James O'Brien,,,LATAM,Technology
T01087,C0038,Enterprise,2023-08-31,2023-08,Q3 2023,Phone,Security & Compliance,Low,Closed,David Kim,25.0,2.5,North America,Retail
T01088,C0018,SMB,2024-06-18,2024-06,Q2 2024,Email,Performance & Stability,Medium,In Progress,David Kim,,,APAC,Retail
T01089,C0074,Mid-Market,2024-05-26,2024-05,Q2 2024,Chat,Billing & Payments,Medium,Resolved,Priya Patel,60.0,3.7,APAC,Manufacturing
T01090,C0188,Mid-Market,2024-06-11,2024-06,Q2 2024,Email,Billing & Payments,Medium,Closed,Marcus Johnson,21.0,3.1,APAC,Financial Services
T01091,C0065,Startup,2023-07-24,2023-07,Q3 2023,Chat,Security & Compliance,Medium,Resolved,Emma Thompson,9.0,4.1,EMEA,Education
T01092,C0135,Startup,2024-05-16,2024-05,Q2 2024,Email,Feature Request,Medium,In Progress,Priya Patel,,,LATAM,Technology
T01093,C0093,Startup,2023-12-25,2023-12,Q4 2023,Chat,Data & Reporting,Low,Resolved,Sarah Chen,63.0,4.1,LATAM,Media
T01094,C0167,SMB,2023-05-26,2023-05,Q2 2023,Phone,Integration & API,Low,Resolved,Priya Patel,37.0,3.1,LATAM,Financial Services
T01095,C0226,Enterprise,2023-05-04,2023-05,Q2 2023,Email,Billing & Payments,Medium,Resolved,Priya Patel,31.0,2.5,EMEA,Technology
T01096,C0080,Startup,2024-08-13,2024-08,Q3 2024,Self-Service Portal,Performance & Stability,Low,Closed,Priya Patel,101.0,2.2,APAC,Technology
T01097,C0122,SMB,2023-06-20,2023-06,Q2 2023,Phone,Data & Reporting,Low,Closed,David Kim,92.0,2.8,APAC,Logistics
T01098,C0238,Mid-Market,2024-05-19,2024-05,Q2 2024,Self-Service Portal,Positive Feedback,Medium,Resolved,David Kim,71.0,2.0,EMEA,Logistics
T01099,C0299,SMB,2024-03-25,2024-03,Q1 2024,Email,Performance & Stability,Medium,Resolved,Carlos Rivera,71.0,2.1,North America,Media
T01100,C0071,Enterprise,2024-08-16,2024-08,Q3 2024,Email,Integration & API,High,Resolved,Sarah Chen,8.0,4.7,LATAM,Education
T01101,C0281,Enterprise,2023-07-12,2023-07,Q3 2023,Chat,Security & Compliance,Medium,Resolved,David Kim,72.0,4.1,LATAM,Media
T01102,C0179,Startup,2024-12-01,2024-12,Q4 2024,Chat,Feature Request,Low,Resolved,Sarah Chen,39.0,3.9,LATAM,Financial Services
T01103,C0104,Mid-Market,2023-01-18,2023-01,Q1 2023,Email,Billing & Payments,Medium,Resolved,Priya Patel,66.0,2.5,LATAM,Logistics
T01104,C0108,Startup,2024-08-07,2024-08,Q3 2024,Email,Positive Feedback,Medium,Closed,Aisha Williams,19.0,3.1,LATAM,Healthcare
T01105,C0262,Mid-Market,2023-07-17,2023-07,Q3 2023,Chat,Positive Feedback,Low,Closed,Marcus Johnson,47.0,3.3,APAC,Technology
T01106,C0075,SMB,2024-02-12,2024-02,Q1 2024,Email,Billing & Payments,High,In Progress,Sarah Chen,,,North America,Technology
T01107,C0059,Enterprise,2024-09-12,2024-09,Q3 2024,Chat,Access & Authentication,High,In Progress,David Kim,,,LATAM,Media
T01108,C0070,Mid-Market,2023-12-18,2023-12,Q4 2023,Self-Service Portal,User Management,Low,In Progress,Emma Thompson,,,APAC,Media
T01109,C0195,SMB,2023-12-12,2023-12,Q4 2023,Phone,Access & Authentication,High,Resolved,Aisha Williams,20.0,4.8,APAC,Healthcare
T01110,C0091,SMB,2023-04-13,2023-04,Q2 2023,Chat,Access & Authentication,Medium,Resolved,Aisha Williams,49.0,2.0,APAC,Media
T01111,C0193,Mid-Market,2023-05-12,2023-05,Q2 2023,Phone,Positive Feedback,High,Closed,James O'Brien,16.0,4.9,LATAM,Manufacturing
T01112,C0292,SMB,2024-09-02,2024-09,Q3 2024,Phone,Positive Feedback,Medium,Closed,Emma Thompson,23.0,3.3,APAC,Media
T01113,C0184,Startup,2024-07-16,2024-07,Q3 2024,Self-Service Portal,Data & Reporting,Medium,In Progress,Sarah Chen,,,APAC,Education
T01114,C0073,SMB,2024-05-08,2024-05,Q2 2024,Chat,Access & Authentication,Medium,Resolved,Marcus Johnson,29.0,2.8,APAC,Media
T01115,C0221,SMB,2024-03-12,2024-03,Q1 2024,Self-Service Portal,Data & Reporting,High,Resolved,Priya Patel,14.0,5.0,APAC,Technology
T01116,C0004,Mid-Market,2023-08-16,2023-08,Q3 2023,Email,Security & Compliance,Critical,Open,David Kim,,,EMEA,Retail
T01117,C0189,Mid-Market,2024-03-09,2024-03,Q1 2024,Phone,Access & Authentication,Medium,Closed,Aisha Williams,62.0,4.3,North America,Retail
